Orario;Umidità dell'aria (%);Pressione (mPa);Temperatura dell'aria (°C);Punto di rugiada (°C);Direzione del vento (°);Velocità media del vento (km/h);Batteria (V);Fotocamera;Tipo di device;flags;hw;Latitudine;Livello liquido (mm);Longitudine;Lux;Umidità fogliare (%);Umidità suolo superficie (%);Umidità suolo profondità (%);Massima velocità del vento (km/h);Temperatura liquido (°C);pH;Foto;Pannello solare;Quantità di pioggia (mm);Qualità Segnale (dBm);rst;sd;Potenziale idrico 1 (Superficie);Potenziale idrico 2;Umidità suolo 1 (Superficie) (%);Umidità suolo 2 (%);Umidità suolo 3 (%);Umidità suolo 4 (%);Umidità suolo 5 (%);Umidità suolo 6 (%);Umidità suolo 7 (%);Umidità suolo 8 (%);Umidità suolo 9 (%);sms1;sms2;SNR;Radiazione solare (W/m2);Salinità suolo 1 (Superficie) (°C);Salinità suolo 2 (°C);Salinità suolo 3 (°C);Salinità suolo 4 (°C);Salinità suolo 5 (°C);Salinità suolo 6 (°C);Salinità suolo 7 (°C);Salinità suolo 8 (°C);Salinità suolo 9 (°C);Temperatura suolo 1 (Superficie) (°C);Temperatura suolo 2 (°C);Temperatura suolo 3 (°C);Temperatura suolo 4 (°C);Temperatura suolo 5 (°C);Temperatura suolo 6 (°C);Temperatura suolo 7 (°C);Temperatura suolo 8 (°C);Temperatura suolo 9 (°C);vpd;Umidità fogliare 1 (min);Umidità fogliare 2 (min);ID Sensore;Descrizione
2023-07-23 06:00:;;;;;;;4.27;;;;;;;;;;14.9;16.7;;;;;;;;;;;;14.9;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-23 05:00:;;;;;;;4.27;;;;;;;;;;14.9;16.6;;;;;;;;;;;;14.9;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-23 04:00:;;;;;;;4.27;;;;;;;;;;14.9;16.65;;;;;;;;;;;;14.9;16.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-23 03:00:;;;;;;;3.68;;;;;;;;;;14.95;16.65;;;;;;;;;;;;14.95;16.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-23 02:00:;;;;;;;3.68;;;;;;;;;;15;16.6;;;;;;;;;;;;15;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-23 01:00:;;;;;;;3.68;;;;;;;;;;15;16.6;;;;;;;;;;;;15;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-23 00:00:;;;;;;;3.69;;;;;;;;;;15;16.55;;;;;;;;;;;;15;16.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 23:00:;;;;;;;3.68;;;;;;;;;;14.95;16.6;;;;;;;;;;;;14.95;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 22:00:;;;;;;;3.69;;;;;;;;;;15;16.45;;;;;;;;;;;;15;16.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 21:00:;;;;;;;3.69;;;;;;;;;;15.05;16.5;;;;;;;;;;;;15.05;16.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 20:00:;;;;;;;3.69;;;;;;;;;;15.05;16.5;;;;;;;;;;;;15.05;16.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 19:00:;;;;;;;3.69;;;;;;;;;;15;16.5;;;;;;;;;;;;15;16.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 18:00:;;;;;;;3.7;;;;;;;;;;15.05;16.45;;;;;;;;;;;;15.05;16.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 17:00:;;;;;;;4.27;;;;;;;;;;14.95;16.4;;;;;;;;;;;;14.95;16.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 16:00:;;;;;;;4.27;;;;;;;;;;15;16.4;;;;;;;;;;;;15;16.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 15:00:;;;;;;;4.27;;;;;;;;;;14.95;16.35;;;;;;;;;;;;14.95;16.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 14:00:;;;;;;;4.26;;;;;;;;;;14.95;16.35;;;;;;;;;;;;14.95;16.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 13:00:;;;;;;;4.26;;;;;;;;;;14.9;16.3;;;;;;;;;;;;14.9;16.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 12:00:;;;;;;;4.26;;;;;;;;;;14.9;16.35;;;;;;;;;;;;14.9;16.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 11:00:;;;;;;;4.27;;;;;;;;;;14.9;16.5;;;;;;;;;;;;14.9;16.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 10:00:;;;;;;;4.27;;;;;;;;;;14.95;16.5;;;;;;;;;;;;14.95;16.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 09:00:;;;;;;;4.27;;;;;;;;;;14.9;16.6;;;;;;;;;;;;14.9;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 08:00:;;;;;;;4.27;;;;;;;;;;14.95;16.6;;;;;;;;;;;;14.95;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 07:00:;;;;;;;4.27;;;;;;;;;;14.95;16.6;;;;;;;;;;;;14.95;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 06:00:;;;;;;;4.27;;;;;;;;;;15.05;16.65;;;;;;;;;;;;15.05;16.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 05:00:;;;;;;;4.27;;;;;;;;;;15.1;16.7;;;;;;;;;;;;15.1;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 04:00:;;;;;;;4.27;;;;;;;;;;15.05;16.65;;;;;;;;;;;;15.05;16.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 03:00:;;;;;;;4.27;;;;;;;;;;15.05;16.65;;;;;;;;;;;;15.05;16.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 02:00:;;;;;;;4.27;;;;;;;;;;15.1;16.65;;;;;;;;;;;;15.1;16.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 01:00:;;;;;;;4.27;;;;;;;;;;15.1;16.6;;;;;;;;;;;;15.1;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-22 00:00:;;;;;;;4.27;;;;;;;;;;15.1;16.7;;;;;;;;;;;;15.1;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 23:00:;;;;;;;4.27;;;;;;;;;;15.1;16.55;;;;;;;;;;;;15.1;16.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 22:00:;;;;;;;4.27;;;;;;;;;;15.1;16.6;;;;;;;;;;;;15.1;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 21:00:;;;;;;;4.27;;;;;;;;;;15.1;16.6;;;;;;;;;;;;15.1;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 20:00:;;;;;;;4.27;;;;;;;;;;15.1;16.55;;;;;;;;;;;;15.1;16.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 19:00:;;;;;;;4.27;;;;;;;;;;15.1;16.45;;;;;;;;;;;;15.1;16.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 18:00:;;;;;;;4.27;;;;;;;;;;15.15;16.5;;;;;;;;;;;;15.15;16.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 17:00:;;;;;;;4.27;;;;;;;;;;15.1;16.4;;;;;;;;;;;;15.1;16.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 16:00:;;;;;;;4.26;;;;;;;;;;15.1;16.45;;;;;;;;;;;;15.1;16.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 15:00:;;;;;;;4.26;;;;;;;;;;15.15;16.45;;;;;;;;;;;;15.15;16.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 14:00:;;;;;;;4.26;;;;;;;;;;15.1;16.45;;;;;;;;;;;;15.1;16.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 13:00:;;;;;;;4.26;;;;;;;;;;15.1;16.5;;;;;;;;;;;;15.1;16.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 12:00:;;;;;;;4.26;;;;;;;;;;15.1;16.5;;;;;;;;;;;;15.1;16.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 11:00:;;;;;;;4.26;;;;;;;;;;15.05;16.55;;;;;;;;;;;;15.05;16.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 10:00:;;;;;;;4.27;;;;;;;;;;15.1;16.7;;;;;;;;;;;;15.1;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 09:00:;;;;;;;4.27;;;;;;;;;;15.15;16.65;;;;;;;;;;;;15.15;16.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 08:00:;;;;;;;4.27;;;;;;;;;;15.1;16.7;;;;;;;;;;;;15.1;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 07:00:;;;;;;;4.27;;;;;;;;;;15.2;16.7;;;;;;;;;;;;15.2;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 06:00:;;;;;;;4.26;;;;;;;;;;15.25;16.75;;;;;;;;;;;;15.25;16.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 05:00:;;;;;;;4.26;;;;;;;;;;15.2;16.75;;;;;;;;;;;;15.2;16.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 04:00:;;;;;;;4.26;;;;;;;;;;15.2;16.75;;;;;;;;;;;;15.2;16.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 03:00:;;;;;;;4.26;;;;;;;;;;15.25;16.75;;;;;;;;;;;;15.25;16.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 02:00:;;;;;;;4.26;;;;;;;;;;15.25;16.7;;;;;;;;;;;;15.25;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 01:00:;;;;;;;4.26;;;;;;;;;;15.25;16.7;;;;;;;;;;;;15.25;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-21 00:00:;;;;;;;4.26;;;;;;;;;;15.3;16.7;;;;;;;;;;;;15.3;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 23:00:;;;;;;;4.26;;;;;;;;;;15.35;16.7;;;;;;;;;;;;15.35;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 22:00:;;;;;;;4.26;;;;;;;;;;15.3;16.65;;;;;;;;;;;;15.3;16.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 21:00:;;;;;;;4.26;;;;;;;;;;15.3;16.6;;;;;;;;;;;;15.3;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 20:00:;;;;;;;4.26;;;;;;;;;;15.3;16.6;;;;;;;;;;;;15.3;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 19:00:;;;;;;;4.26;;;;;;;;;;15.3;16.6;;;;;;;;;;;;15.3;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 18:00:;;;;;;;4.26;;;;;;;;;;15.3;16.55;;;;;;;;;;;;15.3;16.55;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 17:00:;;;;;;;4.26;;;;;;;;;;15.35;16.5;;;;;;;;;;;;15.35;16.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 16:00:;;;;;;;4.26;;;;;;;;;;15.3;16.4;;;;;;;;;;;;15.3;16.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 15:00:;;;;;;;4.26;;;;;;;;;;15.25;16.45;;;;;;;;;;;;15.25;16.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 14:00:;;;;;;;4.26;;;;;;;;;;15.2;16.5;;;;;;;;;;;;15.2;16.5;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 13:00:;;;;;;;4.26;;;;;;;;;;15.25;16.45;;;;;;;;;;;;15.25;16.45;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 12:00:;;;;;;;4.26;;;;;;;;;;15.2;16.6;;;;;;;;;;;;15.2;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 11:00:;;;;;;;4.26;;;;;;;;;;15.25;16.65;;;;;;;;;;;;15.25;16.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 10:00:;;;;;;;4.26;;;;;;;;;;15.3;16.7;;;;;;;;;;;;15.3;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 09:00:;;;;;;;4.26;;;;;;;;;;15.25;16.7;;;;;;;;;;;;15.25;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 08:00:;;;;;;;4.26;;;;;;;;;;15.35;16.75;;;;;;;;;;;;15.35;16.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 07:00:;;;;;;;4.27;;;;;;;;;;15.35;16.8;;;;;;;;;;;;15.35;16.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 06:00:;;;;;;;4.27;;;;;;;;;;15.4;16.9;;;;;;;;;;;;15.4;16.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 05:00:;;;;;;;3.7;;;;;;;;;;15.4;16.85;;;;;;;;;;;;15.4;16.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 04:00:;;;;;;;3.69;;;;;;;;;;15.4;16.9;;;;;;;;;;;;15.4;16.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 03:00:;;;;;;;3.69;;;;;;;;;;15.4;16.9;;;;;;;;;;;;15.4;16.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 02:00:;;;;;;;3.69;;;;;;;;;;15.4;16.85;;;;;;;;;;;;15.4;16.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 01:00:;;;;;;;3.69;;;;;;;;;;15.4;16.85;;;;;;;;;;;;15.4;16.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-20 00:00:;;;;;;;3.69;;;;;;;;;;15.4;16.85;;;;;;;;;;;;15.4;16.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 23:00:;;;;;;;3.69;;;;;;;;;;15.5;16.7;;;;;;;;;;;;15.5;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 22:00:;;;;;;;3.69;;;;;;;;;;15.45;16.75;;;;;;;;;;;;15.45;16.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 21:00:;;;;;;;3.69;;;;;;;;;;15.55;16.75;;;;;;;;;;;;15.55;16.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 20:00:;;;;;;;3.7;;;;;;;;;;15.4;16.75;;;;;;;;;;;;15.4;16.75;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 19:00:;;;;;;;3.7;;;;;;;;;;15.5;16.7;;;;;;;;;;;;15.5;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 18:00:;;;;;;;3.71;;;;;;;;;;15.5;16.65;;;;;;;;;;;;15.5;16.65;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 17:00:;;;;;;;3.99;;;;;;;;;;15.4;16.6;;;;;;;;;;;;15.4;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 16:00:;;;;;;;4.27;;;;;;;;;;15.5;16.6;;;;;;;;;;;;15.5;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 15:00:;;;;;;;4.27;;;;;;;;;;15.4;16.6;;;;;;;;;;;;15.4;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 14:00:;;;;;;;4.26;;;;;;;;;;15.4;16.6;;;;;;;;;;;;15.4;16.6;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 13:00:;;;;;;;4.26;;;;;;;;;;15.4;16.7;;;;;;;;;;;;15.4;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 12:00:;;;;;;;4.27;;;;;;;;;;15.4;16.7;;;;;;;;;;;;15.4;16.7;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 11:00:;;;;;;;4.27;;;;;;;;;;15.45;16.8;;;;;;;;;;;;15.45;16.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 10:00:;;;;;;;4.27;;;;;;;;;;15.5;16.8;;;;;;;;;;;;15.5;16.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 09:00:;;;;;;;4.27;;;;;;;;;;15.5;16.9;;;;;;;;;;;;15.5;16.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 08:00:;;;;;;;4.27;;;;;;;;;;15.5;16.95;;;;;;;;;;;;15.5;16.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 07:00:;;;;;;;4.27;;;;;;;;;;15.55;17;;;;;;;;;;;;15.55;17;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 06:00:;;;;;;;4.27;;;;;;;;;;15.6;17.1;;;;;;;;;;;;15.6;17.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 05:00:;;;;;;;4.26;;;;;;;;;;15.65;17.1;;;;;;;;;;;;15.65;17.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 04:00:;;;;;;;4.27;;;;;;;;;;15.65;17;;;;;;;;;;;;15.65;17;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 03:00:;;;;;;;4.27;;;;;;;;;;15.7;17;;;;;;;;;;;;15.7;17;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 02:00:;;;;;;;4.26;;;;;;;;;;15.65;17.05;;;;;;;;;;;;15.65;17.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 01:00:;;;;;;;4.27;;;;;;;;;;15.65;17;;;;;;;;;;;;15.65;17;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-19 00:00:;;;;;;;4.27;;;;;;;;;;15.7;17.05;;;;;;;;;;;;15.7;17.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-07-18 23:00:;;;;;;;4.27;;;;;;;;;;15.65;17;;;;;;;;;;;;15.65;17;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
